,customer_id,date,value,age,sex
600,1002,2024-02-08,105.48760299999788,28,F
701,296,2024-02-08,117.81491455368973,22,F
357,360,2024-02-09,121.53656612042779,26,F
819,874,2024-02-09,155.1955815035357,22,F
264,1116,2024-02-09,152.30892457327286,24,F
380,114,2024-02-09,184.5946143296273,29,M
343,720,2024-02-10,102.04590484347302,36,F
35,620,2024-02-10,149.9012916552984,42,M
304,1420,2024-02-10,97.41183321620288,30,M
608,824,2024-02-10,112.96802636635475,42,F
328,651,2024-02-10,116.60570121661665,30,M
15,129,2024-02-10,171.36402022269633,35,F
978,273,2024-02-10,97.4824733777833,38,F
177,520,2024-02-10,172.91720304728338,33,F
955,1095,2024-02-10,111.78426546697648,27,F
960,9,2024-02-10,172.8489853646743,27,F
974,1032,2024-02-10,144.69710960866945,19,F
249,760,2024-02-10,83.58264541732213,23,F
679,164,2024-02-11,113.37566768770589,28,F
89,259,2024-02-11,117.44143073743518,30,F
944,468,2024-02-11,153.30741678907853,28,M
604,81,2024-02-11,103.07719647012756,30,F
215,960,2024-02-11,116.24981933238045,21,F
457,1378,2024-02-11,131.64780015601895,22,M
970,1495,2024-02-11,85.42256186241264,32,M
482,762,2024-02-12,170.89389236930302,31,F
143,633,2024-02-12,93.8603121921258,22,M
814,398,2024-02-12,126.2947756362619,29,F
890,343,2024-02-12,93.01541396336037,30,M
564,627,2024-02-12,71.83093389314655,27,F
747,433,2024-02-12,137.00642910914004,27,M
672,1285,2024-02-12,123.79624434481069,21,M
221,1145,2024-02-13,147.16263562669764,23,M
986,24,2024-02-13,98.80346043470013,33,M
743,256,2024-02-13,163.38309758793037,27,F
669,443,2024-02-13,124.65073957051771,27,F
464,274,2024-02-13,111.76899716386762,28,M
254,1224,2024-02-13,128.1196583159648,23,F
408,1484,2024-02-13,70.78935011465029,42,M
629,1122,2024-02-13,133.9675882062768,22,F
795,1331,2024-02-13,124.38164483761986,28,M
830,1035,2024-02-13,177.96389951390313,28,F
233,86,2024-02-14,204.63800079189718,36,F
114,472,2024-02-14,138.17988512376633,23,F
963,1168,2024-02-14,109.80028641493051,30,F
398,1275,2024-02-14,126.74136016982163,25,F
493,1458,2024-02-14,143.91336351732468,28,F
471,629,2024-02-14,166.06131730622175,26,F
790,455,2024-02-14,138.3465401502762,34,F
637,1020,2024-02-14,139.14195022596243,31,F
2,1115,2024-02-14,157.49487145005506,24,F
781,1106,2024-02-14,163.3896571771688,27,F
554,1317,2024-02-14,119.34933157564103,48,M
825,1408,2024-02-14,216.51527590171918,29,F
804,821,2024-02-15,140.42664908992236,20,M
469,1095,2024-02-15,117.66491850751235,27,F
893,954,2024-02-15,169.9082592893125,26,M
913,1097,2024-02-15,112.87359461547152,21,F
437,488,2024-02-15,129.49130809352914,32,F
110,46,2024-02-15,139.68905660341179,25,F
40,106,2024-02-15,85.67273279898131,24,M
324,210,2024-02-15,266.3261855441138,28,F
752,535,2024-02-15,73.74500373717073,29,M
61,445,2024-02-15,136.3210125505017,24,M
223,89,2024-02-15,77.90479333304533,33,M
925,1274,2024-02-15,150.87528536101442,38,M
794,1133,2024-02-15,132.18628138780184,31,M
833,930,2024-02-15,149.61802062953527,23,M
514,279,2024-02-15,92.99939939467235,26,M
401,1113,2024-02-15,107.9748632050934,34,F
76,701,2024-02-15,127.9929805963646,25,F
270,474,2024-02-15,106.45140043331035,22,M
528,1338,2024-02-16,105.06834859597522,31,M
847,1364,2024-02-16,92.36600545100077,25,M
465,59,2024-02-16,91.57488548275077,29,F
185,465,2024-02-16,137.242065544848,34,F
933,827,2024-02-16,137.54654243751853,27,M
285,1220,2024-02-16,123.709654820633,23,F
823,509,2024-02-16,89.63648483418855,38,F
292,270,2024-02-16,100.47744468057903,50,M
815,909,2024-02-16,76.53054234132942,28,F
63,1439,2024-02-17,196.76687476266378,28,M
906,627,2024-02-17,151.01849741682267,27,F
370,332,2024-02-17,92.64385722591759,27,F
502,1133,2024-02-17,118.8308718150202,31,M
590,737,2024-02-17,140.89437987635068,45,M
682,265,2024-02-17,107.25059021743061,25,F
337,257,2024-02-17,193.9518320097075,23,F
96,473,2024-02-17,121.41746714756151,26,F
34,266,2024-02-18,81.3059009065965,35,F
8,818,2024-02-18,125.74559857944732,31,F
373,485,2024-02-18,153.0922074634865,27,M
694,59,2024-02-18,157.9650794594212,29,F
699,912,2024-02-18,115.25307399422421,25,F
322,158,2024-02-18,93.92271186943319,38,M
510,746,2024-02-18,150.43788955494992,51,F
884,649,2024-02-18,195.3659460503993,41,F
335,334,2024-02-18,151.5730665317996,33,F
281,39,2024-02-18,129.24971372200096,25,M
452,1493,2024-02-18,148.75461297013982,26,F
883,618,2024-02-18,94.17601600334098,31,M
32,1184,2024-02-18,153.00615388915875,30,F
584,1355,2024-02-18,87.47694897614011,30,F
288,1199,2024-02-18,132.66459969945743,24,F
526,450,2024-02-19,84.7589304619144,27,M
364,365,2024-02-19,121.66203639386629,25,M
230,323,2024-02-19,125.347473360119,49,M
468,256,2024-02-19,124.51954349061266,27,F
537,24,2024-02-19,123.27843399124232,33,M
66,35,2024-02-19,140.33071079466671,40,M
587,1356,2024-02-19,142.63791489835367,25,M
726,1493,2024-02-19,141.4840539567526,26,F
253,699,2024-02-19,127.38218812351471,29,M
659,1393,2024-02-19,140.26390343303285,27,M
431,1311,2024-02-19,121.95553453247597,30,F
566,1192,2024-02-19,304.671422556186,31,F
95,429,2024-02-20,116.97994076147084,29,F
472,15,2024-02-20,78.07796143302372,28,F
624,762,2024-02-20,137.04863531348062,31,F
458,896,2024-02-20,104.67654377240262,29,F
543,1281,2024-02-20,93.67404460587568,30,F
206,844,2024-02-20,114.05239579266089,38,M
653,810,2024-02-20,105.47167704783229,31,F
0,643,2024-02-20,164.59542956476344,38,F
317,1298,2024-02-20,199.0425773412135,27,F
783,201,2024-02-20,161.05945923291782,33,M
874,1477,2024-02-20,126.90060365206318,28,F
158,618,2024-02-20,172.57867176204522,31,M
104,24,2024-02-21,115.13764401499807,33,M
611,1259,2024-02-21,100.20038943966021,29,F
346,83,2024-02-21,148.8871766927554,31,M
75,95,2024-02-21,96.39826306198326,23,F
244,1210,2024-02-21,109.56102179834669,25,M
959,526,2024-02-21,136.98012182982987,34,F
634,1498,2024-02-21,128.48159930873757,23,M
486,956,2024-02-21,131.84382348734687,37,M
977,229,2024-02-21,98.3532636973228,37,F
838,667,2024-02-21,109.89170263081989,29,F
631,760,2024-02-21,126.74580773500104,23,F
421,500,2024-02-21,74.09918047289766,32,M
379,776,2024-02-21,144.9275595879564,26,F
836,956,2024-02-21,89.62095258129317,37,M
37,452,2024-02-21,147.38118316093409,22,F
985,1218,2024-02-22,148.11855524668803,26,M
348,289,2024-02-22,115.94380857629284,24,M
154,924,2024-02-22,142.0029902025276,28,M
374,1020,2024-02-22,146.4139077297205,31,F
656,36,2024-02-22,113.65217101167435,31,M
731,34,2024-02-22,123.25902807526926,34,M
287,1081,2024-02-22,298.5015002566626,33,F
119,120,2024-02-23,97.00016046759794,28,M
461,501,2024-02-23,94.36066071854343,44,M
466,118,2024-02-23,108.22361501497548,31,F
603,64,2024-02-23,150.38828793884255,24,F
274,505,2024-02-23,82.02205711610708,34,M
180,97,2024-02-23,65.17739537545881,24,M
330,399,2024-02-23,187.991582711955,26,M
92,401,2024-02-23,113.38039639355965,30,F
965,826,2024-02-24,185.22251917625576,23,F
871,520,2024-02-24,105.91821568195842,33,F
671,128,2024-02-24,126.29478748206493,35,M
107,1474,2024-02-24,206.28478259343282,32,F
117,642,2024-02-24,92.58652088087942,24,F
662,1326,2024-02-24,159.18617394104172,31,F
755,39,2024-02-24,77.51176550123593,25,M
525,456,2024-02-24,117.0569855734801,26,M
329,736,2024-02-24,147.9258435856854,26,M
368,559,2024-02-24,196.55144541019263,30,F
520,1017,2024-02-24,96.12567092029313,28,M
156,55,2024-02-24,105.41538793052565,39,F
224,1208,2024-02-24,188.14994933345943,25,M
194,219,2024-02-24,161.40157558104258,22,F
961,46,2024-02-25,150.21782926632386,25,F
948,1207,2024-02-25,115.15667705973598,34,M
917,416,2024-02-25,139.65973760428295,21,F
49,172,2024-02-25,194.5005895539671,29,F
88,172,2024-02-25,133.74404000076643,29,F
741,966,2024-02-25,108.90225418758496,24,M
778,437,2024-02-25,141.8402120132678,24,M
74,214,2024-02-25,92.04499155608636,24,F
386,265,2024-02-25,175.4887270666508,25,F
56,586,2024-02-25,155.68025942578308,23,F
842,1088,2024-02-25,124.64752442086179,25,F
546,917,2024-02-26,151.5459494645772,30,F
222,634,2024-02-26,139.36465226667926,30,F
886,237,2024-02-26,101.38684374079266,24,F
831,1434,2024-02-26,132.31492381128447,32,F
834,1343,2024-02-26,152.83986337202268,34,F
828,1349,2024-02-26,99.70531986032238,23,F
799,828,2024-02-26,118.64952345651152,31,F
729,603,2024-02-26,109.03965496738473,26,M
31,1458,2024-02-26,86.50330126761831,28,F
278,541,2024-02-26,201.90918792838522,26,M
910,743,2024-02-26,69.0098338278629,30,F
443,416,2024-02-27,99.18600808434904,21,F
6,97,2024-02-27,133.5417848633774,24,M
508,124,2024-02-27,146.92987837797455,21,M
111,1008,2024-02-27,109.40852919448474,26,M
27,800,2024-02-27,137.49659695527032,25,F
786,254,2024-02-27,124.2686266407938,31,F
956,1052,2024-02-27,123.61576321208682,26,F
658,953,2024-02-27,85.02000319992763,26,F
872,1490,2024-02-27,165.7487416385454,36,M
509,1239,2024-02-27,98.77382826167705,26,F
279,1164,2024-02-27,289.6013000740236,24,M
518,207,2024-02-28,106.19693970414932,32,F
93,1040,2024-02-28,74.09454294952722,27,F
863,156,2024-02-28,110.4349239235391,30,F
844,1014,2024-02-28,107.27575039941992,37,M
867,1303,2024-02-28,230.71129525250518,23,M
979,847,2024-02-28,128.99564901697116,31,F
891,727,2024-02-28,142.02031542328652,27,M
47,406,2024-02-28,79.98285270082549,25,F
87,1062,2024-02-28,84.78120061271328,27,M
311,1036,2024-02-28,141.02849748326182,27,M
240,696,2024-02-28,93.66443126542501,28,F
721,1288,2024-02-28,138.89807382357552,26,F
120,1209,2024-02-29,153.32788162575144,38,F
663,1384,2024-02-29,101.52819663925342,34,M
934,455,2024-02-29,85.35573803993996,34,F
642,631,2024-02-29,106.07976303894483,35,M
434,953,2024-03-01,148.7801655019682,26,F
312,472,2024-03-01,238.08467761237512,23,F
487,1008,2024-03-01,55.157218390721326,26,M
246,127,2024-03-01,92.6718372824272,26,M
902,634,2024-03-01,120.7155903430181,30,F
866,171,2024-03-01,140.63523917180123,35,M
51,1415,2024-03-01,167.660077464627,28,M
277,790,2024-03-01,122.66368742608093,27,M
366,312,2024-03-01,150.45607090051638,34,M
296,379,2024-03-01,78.42305259360748,25,M
263,775,2024-03-02,132.59431861156924,33,M
655,167,2024-03-02,87.0762510526275,24,F
993,1223,2024-03-02,108.28385636819252,31,M
108,631,2024-03-02,173.58197071891658,35,M
38,924,2024-03-02,83.19355799509552,28,M
492,1492,2024-03-02,113.38360695067851,38,M
179,1208,2024-03-02,185.10001689163764,25,M
163,604,2024-03-02,117.394902685364,40,M
865,1278,2024-03-02,219.1288687213001,37,F
293,590,2024-03-02,173.22517072528154,24,F
33,395,2024-03-02,130.81160692832432,26,M
214,143,2024-03-02,109.24509222781184,29,M
846,467,2024-03-02,125.08394412327799,30,M
710,692,2024-03-02,128.24514629453137,28,M
737,843,2024-03-03,187.78176727362717,31,F
60,1152,2024-03-03,74.66956680426969,33,F
583,298,2024-03-03,103.46461577984165,29,M
259,1228,2024-03-03,106.02443045457682,36,F
245,1394,2024-03-03,144.17424017623392,23,F
295,118,2024-03-03,146.1209447202978,31,F
213,704,2024-03-03,153.1237054686233,31,M
402,1466,2024-03-03,102.25118248338904,32,M
268,1394,2024-03-03,125.70223409338517,23,F
619,1002,2024-03-03,262.176832559756,28,F
763,554,2024-03-03,99.30398076375249,28,M
101,777,2024-03-03,184.28631050974752,27,F
962,1145,2024-03-03,118.29861256264833,23,M
521,20,2024-03-03,193.87090809867118,37,F
789,960,2024-03-03,77.6288010447399,21,F
173,599,2024-03-03,183.32757756501525,28,F
142,124,2024-03-04,134.01382889213937,21,M
52,287,2024-03-04,92.95731186507278,30,F
7,628,2024-03-04,154.1344734264486,28,M
684,755,2024-03-04,162.31906703375287,22,M
681,122,2024-03-05,101.65037537546648,23,M
949,1409,2024-03-05,111.9340256830061,25,M
873,514,2024-03-05,108.2038120296639,30,F
975,1353,2024-03-05,125.77616703121775,23,M
797,69,2024-03-05,191.59185858666538,32,F
889,1495,2024-03-05,96.91164537376542,32,M
552,240,2024-03-05,197.26698235343594,48,F
392,762,2024-03-05,197.9060439940394,31,F
625,924,2024-03-05,90.30472446055863,28,M
255,735,2024-03-05,138.11482890141096,28,F
424,578,2024-03-05,145.06831300386105,31,M
331,90,2024-03-05,80.79404507025603,27,F
929,744,2024-03-06,173.18585518963158,30,F
822,1106,2024-03-06,159.2315398294466,27,F
65,1049,2024-03-06,244.96869759155567,21,F
717,882,2024-03-06,207.94515403671505,24,F
702,1388,2024-03-06,73.04911834262698,39,M
18,1491,2024-03-06,222.36584339188377,25,M
381,647,2024-03-06,105.62564041036178,30,F
733,1214,2024-03-06,89.81897512680676,33,M
922,243,2024-03-07,181.4412932355009,23,M
779,469,2024-03-07,100.04954227636453,27,M
573,263,2024-03-07,92.11822467670933,22,F
926,500,2024-03-07,219.09849804397348,32,M
220,1312,2024-03-07,93.1324093525076,29,M
548,184,2024-03-07,138.68297348119142,29,M
785,756,2024-03-07,117.93594213452356,27,M
793,1113,2024-03-07,165.03234221795174,34,F
938,1168,2024-03-07,119.04966542616188,30,F
903,1370,2024-03-07,110.29810856267628,28,M
291,773,2024-03-07,151.5848380209408,21,F
861,1408,2024-03-07,175.9588194128755,29,F
323,294,2024-03-07,97.175688447091,31,F
484,387,2024-03-08,135.09669065298857,31,F
800,795,2024-03-08,129.92783732912264,23,M
648,1082,2024-03-08,289.91536755463363,22,M
964,1202,2024-03-08,100.22264625068102,24,M
597,36,2024-03-08,237.9992136918056,31,M
126,954,2024-03-08,172.9506779890005,26,M
914,923,2024-03-08,189.66751450667152,55,F
1,1209,2024-03-08,134.4354914630694,38,F
390,580,2024-03-08,87.21310935893143,37,F
632,296,2024-03-08,106.26128634307115,22,F
54,1462,2024-03-08,96.26546700133834,24,M
247,1192,2024-03-09,139.76051934006856,31,F
843,308,2024-03-09,142.84584076450247,25,F
282,509,2024-03-09,85.36172248189574,38,F
519,374,2024-03-09,83.82187518331877,29,M
615,1376,2024-03-09,88.34656811408514,26,M
523,197,2024-03-09,102.0108486416918,28,F
907,643,2024-03-09,116.71732534006803,38,F
235,649,2024-03-09,129.6117430937237,41,F
55,503,2024-03-09,125.11870374415689,30,M
880,1338,2024-03-09,84.73944377296067,31,M
818,1059,2024-03-09,131.3328512417065,28,F
697,11,2024-03-10,132.68274697384257,27,F
349,271,2024-03-10,191.311773201972,28,M
164,1103,2024-03-10,97.09450748468022,36,F
692,74,2024-03-10,149.26688662543387,33,M
417,1283,2024-03-10,74.31857340952932,26,F
122,469,2024-03-10,89.68273591909364,27,M
91,360,2024-03-11,117.02432663768138,26,F
538,409,2024-03-11,99.4904725975005,38,M
112,886,2024-03-11,124.10160215714502,27,F
347,681,2024-03-11,220.63393659275596,22,F
588,235,2024-03-11,121.12711141755526,32,M
310,1218,2024-03-11,143.6259865619738,26,M
782,1192,2024-03-11,206.1058492370986,31,F
504,524,2024-03-11,113.04014720403956,25,M
42,1324,2024-03-11,175.76585403223416,25,M
20,559,2024-03-11,140.29657815033096,30,F
59,1239,2024-03-11,87.3994187908664,26,F
812,1278,2024-03-11,93.4983124553941,37,F
456,723,2024-03-11,252.7430084404423,24,M
144,1055,2024-03-11,102.20220426531476,28,M
138,851,2024-03-11,102.84740609960508,32,F
927,302,2024-03-11,95.4132738045765,24,F
773,1160,2024-03-12,85.32240239362356,31,F
534,396,2024-03-12,137.33449371769424,35,M
826,928,2024-03-12,85.79828608284066,34,F
900,1137,2024-03-12,143.16380912346494,26,F
675,1062,2024-03-12,122.023446587691,27,M
162,1077,2024-03-12,116.87716628768682,46,F
666,213,2024-03-12,92.61322602803855,32,M
661,930,2024-03-12,191.54527246221414,23,M
43,1050,2024-03-13,141.0625934876808,23,M
601,41,2024-03-13,133.28598031179644,32,M
237,1469,2024-03-13,125.63931960937175,24,M
727,594,2024-03-13,219.26465432700977,38,M
762,879,2024-03-13,107.57474134193153,33,M
257,451,2024-03-13,176.7064618174748,43,M
718,532,2024-03-13,150.40568025044612,29,M
231,305,2024-03-13,173.7474731727565,22,F
500,606,2024-03-13,112.61952851465502,26,F
670,1416,2024-03-13,130.88159765469814,24,F
503,1330,2024-03-13,104.31018228174133,30,F
229,898,2024-03-13,63.21734878976678,30,F
851,482,2024-03-13,100.23636695061998,36,M
170,284,2024-03-14,161.99878266967818,40,F
168,66,2024-03-14,71.73943582503668,27,M
972,549,2024-03-14,108.99711840496855,22,F
414,983,2024-03-14,143.1441060370106,34,F
622,1215,2024-03-14,130.6586900913774,32,F
639,1003,2024-03-14,152.71088441979379,33,F
115,319,2024-03-14,67.62639773356777,33,F
896,642,2024-03-14,82.43924462030087,24,F
378,1166,2024-03-14,83.90788893925284,23,M
350,340,2024-03-14,151.7665300790612,42,M
467,894,2024-03-14,153.3903921708437,31,F
958,1205,2024-03-14,110.72801751038216,37,F
513,2,2024-03-14,172.87680945536178,54,M
586,437,2024-03-14,123.96829988575075,24,M
196,546,2024-03-14,148.49636984844145,25,F
765,56,2024-03-14,90.11360393045004,28,F
706,1267,2024-03-15,85.947722625123,25,M
839,637,2024-03-15,156.22417229264892,26,M
531,871,2024-03-15,102.6071629989413,25,M
166,1480,2024-03-15,142.4386634875399,26,M
260,1092,2024-03-15,115.95643596370142,25,F
389,1490,2024-03-15,138.56520765596122,36,M
313,887,2024-03-15,107.65860181005898,34,F
578,883,2024-03-15,138.06732678242523,34,F
756,681,2024-03-15,186.84743343219455,22,F
490,643,2024-03-15,152.28342679295906,38,F
809,1085,2024-03-15,104.06068823933855,43,F
336,737,2024-03-15,147.76434548209244,45,M
507,1253,2024-03-15,148.71779874025518,29,M
862,93,2024-03-15,140.3076461079573,33,F
420,977,2024-03-16,91.63822207369476,22,M
273,1036,2024-03-16,123.82891380084385,27,M
193,886,2024-03-16,68.12756373500676,27,F
936,1443,2024-03-16,87.7692256140368,22,F
225,289,2024-03-16,175.1944931945868,24,M
3,38,2024-03-16,172.8398692229034,22,M
753,591,2024-03-16,143.7292938047145,27,M
377,469,2024-03-16,130.75351261763447,27,M
535,472,2024-03-16,189.3200321471675,23,F
501,1067,2024-03-16,92.39541674782473,31,M
599,489,2024-03-16,134.61255706599778,27,F
297,947,2024-03-17,100.48771259173442,26,M
980,1428,2024-03-17,114.25924846121679,26,F
64,735,2024-03-17,128.54384281566624,28,F
186,1478,2024-03-17,97.32049499518718,27,F
5,1215,2024-03-17,166.86844358233202,32,F
187,1299,2024-03-17,167.3045776501118,29,F
855,939,2024-03-17,270.1156569265512,25,M
341,550,2024-03-17,203.9153216335358,19,F
868,262,2024-03-17,128.92974981187928,24,F
878,26,2024-03-17,109.30680502790595,29,F
305,1077,2024-03-17,88.51092850710448,46,F
216,1167,2024-03-17,116.96304443538301,25,F
17,1039,2024-03-17,121.38994541903335,28,M
242,1129,2024-03-17,109.90761301820746,28,M
495,595,2024-03-17,132.57966085984876,55,F
150,847,2024-03-17,113.44626464573724,31,F
916,1350,2024-03-17,105.66331443312488,21,M
318,369,2024-03-18,94.65541484074433,23,M
445,361,2024-03-18,80.00714409825738,41,M
759,1362,2024-03-18,76.54005522574461,23,F
248,871,2024-03-18,87.84569811079152,25,M
372,344,2024-03-18,95.36956674950767,24,F
892,235,2024-03-18,98.86649033810019,32,M
176,1075,2024-03-18,100.29884546440788,27,F
602,8,2024-03-18,135.65226914362748,22,F
345,755,2024-03-18,144.63739023405083,22,M
450,978,2024-03-18,165.11030686066357,41,M
140,739,2024-03-18,161.67025933154895,23,F
109,1067,2024-03-19,101.85754059209543,31,M
630,885,2024-03-19,78.28230699662639,33,F
992,1440,2024-03-19,120.38438442060429,43,M
79,59,2024-03-19,126.05798291536091,29,F
739,1286,2024-03-19,183.05498740368088,22,M
994,924,2024-03-19,145.26141319107109,28,M
429,912,2024-03-19,180.14558863948042,25,F
171,856,2024-03-19,115.71916728545547,33,M
165,572,2024-03-19,153.14142095329032,27,F
90,142,2024-03-19,159.3229531523166,42,F
334,891,2024-03-19,112.74489489517498,21,F
636,693,2024-03-20,105.49275828460368,25,M
997,405,2024-03-20,117.49639306916096,22,M
454,750,2024-03-20,113.65678593003983,24,M
798,455,2024-03-20,161.9502196920179,34,F
869,777,2024-03-20,158.74537363052897,27,F
360,1164,2024-03-21,144.00539673155643,24,M
928,332,2024-03-21,98.31735897202894,27,F
879,1430,2024-03-21,90.53305127435839,39,M
218,569,2024-03-21,116.0478165582599,29,F
567,5,2024-03-21,104.10348941219938,26,F
480,260,2024-03-21,138.7746162897606,29,F
908,800,2024-03-21,239.0550694560939,25,F
845,374,2024-03-21,167.38719482826994,29,M
686,1000,2024-03-21,116.32264293089077,27,F
404,1088,2024-03-21,177.07214195361124,25,F
